0.19900839	0.357162357	0.514379599	0.839539945	1.974686299	2.743681995	3.54705575	4.366593266	5.195173519	6.028496887
0.354251784	0.464479393	0.627280014	0.86253736	1.9812414	2.749156499	3.551708942	4.371056788	5.197175444	6.029461723
0.445601163	0.515362639	0.669677388	0.883312542	1.991743023	2.759468077	3.56032676	4.376933123	5.204337612	6.036004972
0.522818076	0.535173575	0.695142735	0.902614407	1.998674743	2.764883532	3.566087402	4.385431126	5.21409357	6.045902891
0.540106829	0.560242268	0.724527197	0.92690753	2.007756263	2.771291325	3.571525853	4.389074293	5.215963207	6.050567375
0.561419566	0.590893555	0.755213962	0.954349803	2.01972604	2.780492446	3.578653151	4.394882254	5.220773473	6.053611319
0.586365109	0.626562454	0.779830376	0.983406605	2.034336815	2.790754701	3.586717379	4.402188347	5.227830808	6.059085763
0.614575322	0.665935614	0.789089226	1.013491239	2.051518055	2.803188985	3.59622908	4.409607428	5.233972764	6.064662219
0.645749734	0.708896615	0.799409613	1.036484038	2.070904489	2.817269469	3.607720804	4.41879928	5.241634817	6.071231674
0.679075196	0.75469757	0.810915085	1.045439859	2.092565738	2.833286284	3.620109775	4.42942392	5.250976863	6.078133748
0.714702944	0.791126424	0.823664819	1.055156654	2.114953147	2.85081283	3.634175546	4.439605855	5.259917886	6.086317733
