0.249355478	0.396935413	0.518378413	0.839508871	1.974709114	2.744096728	3.5471241	4.366343477	5.195205906	6.027023077
0.535739107	0.558655781	0.724254975	0.926353754	2.007318514	2.771388807	3.571652685	4.388799261	5.216079578	6.049878929
0.650077008	0.707614328	0.796747188	1.032877102	2.070412585	2.816561105	3.607743308	4.41820631	5.241387635	6.072355709
0.805869319	0.818449178	0.849729212	1.07420686	2.125194057	2.886311629	3.666269121	4.465795773	5.282524683	6.103943133
0.901385263	0.889290482	0.918004541	1.128552695	2.160484464	2.912531534	3.709356433	4.525789149	5.337263935	6.155188693
0.955971131	0.973105683	0.999355904	1.194061416	2.203990275	2.945318788	3.734402272	4.547718867	5.37547138	6.209411385
1.019014477	1.03134964	1.090501747	1.269845895	2.232421423	2.984714638	3.766220678	4.573764466	5.396376781	6.228641745
1.089154607	1.047307485	1.181320579	1.35411993	2.250683169	3.030406239	3.802328133	4.604011765	5.422570375	6.249969682
1.163564746	1.065762269	1.210422459	1.445329816	2.270992917	3.082994901	3.844090821	4.63779038	5.452764588	6.276970697
1.244210489	1.086151331	1.242324393	1.542145812	2.293099172	3.140781445	3.891610898	4.67818707	5.484298209	6.30474789
1.327674913	1.108527941	1.276755008	1.588816749	2.316711725	3.205107599	3.942878637	4.720775467	5.519935344	6.336532937
