0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1	1	1	1	1	1	1	1	1	1
1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10
400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400
0.033333333	0.04	0.04	0.033333333	0.033333333	0.033333333	0.033333333	0.033333333	0.033333333	0.033333333	0.0125	0.016666667	0.008333333	0.008333333	0.008333333	0.016666667	0.016666667	0.016666667	0.016666667	0.016666667	0.00625	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.00625	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.00625	0.003125	0.004166667	0.008333333	0.004166667	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.00625	0.003125	0.004166667	0.004166667	0.004166667	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.00625	0.003125	0.004166667	0.004166667	0.004166667	0.008333333	0.008333333	0.008333333	0.008333333	0.008333333	0.003125	0.003125	0.004166667	0.004166667	0.004166667	0.004166667	0.008333333	0.008333333	0.008333333	0.008333333	0.003125	0.003125	0.004166667	0.004166667	0.002	0.004166667	0.008333333	0.008333333	0.008333333	0.008333333	0.003125	0.003125	0.004166667	0.004166667	0.004166667	0.004166667	0.004166667	0.008333333	0.008333333	0.008333333	0.0025	0.003125	0.004166667	0.004166667	0.002	0.004166667	0.004166667	0.004166667	0.008333333	0.008333333
8	4.5	3.2	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	4.5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8
1600	400	200	200	200	200	200	200	200	200	3200	800	800	800	800	400	400	400	400	400	6400	1600	800	800	800	800	800	800	800	800	6400	1600	800	800	800	800	800	800	800	800	6400	3200	1600	800	1600	800	800	800	800	800	6400	3200	1600	1600	1600	800	800	800	800	800	6400	3200	1600	1600	1600	800	800	800	800	800	6400	3200	1600	1600	1600	1600	800	800	800	800	6400	3200	1600	1600	3200	1600	800	800	800	800	6400	3200	1600	1600	1600	1600	1600	800	800	800	6400	3200	1600	1600	3200	1600	1600	1600	800	800
3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84
0.318849099	0.390639067	0.514671096	0.840547861	1.974958091	2.744395862	3.547850187	4.366402304	5.194778454	6.028425067	0.569559653	0.626602577	0.734223694	0.954730883	2.033869279	2.791093981	3.585561541	4.398711737	5.222879113	6.053588432	0.744148099	0.762428823	0.829663241	1.033243264	2.077199906	2.831784713	3.627429583	4.444702355	5.272042552	6.105320664	0.825429942	0.894434321	0.961825287	1.140402731	2.147764881	2.884213601	3.668697466	4.477383293	5.300904672	6.130428663	0.927246332	0.989902243	1.060686826	1.276302834	2.217645406	2.955209731	3.725662573	4.523322069	5.340203299	6.162570292	1.044007031	1.018790291	1.110165881	1.391887955	2.254157238	3.043677332	3.796347566	4.58195974	5.389436552	6.207492317	1.170322551	1.052408944	1.168593369	1.437608524	2.295390461	3.149056786	3.881510035	4.651384349	5.448534902	6.259612726	1.275119548	1.089976645	1.23341146	1.490181421	2.34008403	3.26633183	3.979342083	4.736063927	5.518677236	6.319790581	1.323452669	1.131469372	1.304966722	1.548505517	2.373567469	3.300590264	4.089545441	4.828716361	5.597707635	6.389231252	1.375592209	1.177816303	1.380672187	1.61227578	2.384882672	3.33820834	4.132472623	4.931545817	5.68910433	6.467616685	1.425591338	1.227253272	1.461847091	1.680161395	2.397167815	3.380556741	4.165812539	4.984071647	5.788379577	6.554330464
