0.490755489	0.49889071	0.644779447	0.865521375	1.985933479	2.755117643	3.559202131	4.379598814	5.207688452	6.043175481
0.90148045	0.88914238	0.918088713	1.128324858	2.159820515	2.912185039	3.709016338	4.527009393	5.338114824	6.155923374
1.164452123	1.06157535	1.210617507	1.445680757	2.270652205	3.083192965	3.843765854	4.638715997	5.451102364	6.276600382
1.406806776	1.161833997	1.353397679	1.651021242	2.367483298	3.347858574	4.05926316	4.818956235	5.606467095	6.411918151
1.546796433	1.288879262	1.532768286	1.797772684	2.479268287	3.680432857	4.344813695	5.061338039	5.815704123	6.593884064
1.644634592	1.436239258	1.691340473	1.971730868	2.575036861	3.783323959	4.587159242	5.356162955	6.073614685	6.821859971
1.739133633	1.597877809	1.753052977	2.167077781	2.610889036	3.905087117	4.687678863	5.516893654	6.368031915	7.09509655
1.817461819	1.700463097	1.822319185	2.268185555	2.652211977	4.045209499	4.805188226	5.614426049	6.453877172	7.311578126
1.903193089	1.749438418	1.898994895	2.330341874	2.700244591	4.200298507	4.936573613	5.727656556	6.552950596	7.398071948
1.988211399	1.802861855	1.982614409	2.398638159	2.752498285	4.369473558	5.080755244	5.854038687	6.660879283	7.49517134
2.058480204	1.860118483	2.07216479	2.472044069	2.808927495	4.551792843	5.239002882	5.991909911	6.783051452	7.603814515
