0.513903513	0.502234068	0.612419595	0.867147909	1.986757299	2.75590659	3.560993904	4.379797388	5.210059131	6.042360095
0.819866085	0.844759401	0.875406858	1.097239334	2.142208286	2.900353408	3.691173872	4.487344145	5.299644562	6.121564951
1.119839685	1.063276373	1.159297943	1.330096925	2.247440363	3.021173844	3.797247977	4.601672392	5.422500696	6.251523286
1.328460428	1.120907871	1.283127758	1.597609694	2.319184441	3.211174513	3.949984712	4.728544521	5.529679663	6.345407664
1.501802945	1.196464519	1.415410354	1.704733382	2.405559009	3.459813485	4.154250857	4.900861255	5.677067236	6.474285598
1.598653674	1.287438132	1.570289416	1.83278278	2.500538847	3.705835628	4.404275339	5.113925754	5.862567083	6.635881259
1.670882497	1.390376011	1.701444931	1.979400023	2.591841147	3.793335553	4.598087085	5.363190629	6.081236222	6.829365937
1.739612579	1.502895519	1.751863336	2.139867551	2.621478625	3.893514837	4.680995775	5.512843402	6.328963232	7.053282378
1.802660914	1.6235821	1.807702972	2.262981583	2.654348512	4.006511525	4.775265844	5.593967549	6.436963013	7.29922182
1.870802849	1.749581848	1.868950777	2.312072823	2.691914104	4.130574658	4.879294625	5.682056231	6.51428254	7.367779213
1.944917806	1.88081491	1.934608994	2.365308811	2.733130238	4.264098544	4.993410372	5.780632053	6.600756389	7.444945954
