0.4906974	0.704074233	0.739020986	0.983683087	2.066877438	2.839669426	3.647847275	4.473739133	5.309514921	6.150136768
0.94387604	0.965813437	0.991357932	1.182935361	2.19241082	2.93217595	3.721510125	4.534057236	5.358892421	6.192989259
1.293874487	1.09803043	1.264898072	1.571809235	2.312009756	3.193584921	3.929338459	4.706434944	5.507259803	6.320715894
1.482473238	1.23527856	1.474241765	1.742329609	2.44727352	3.58679419	4.256225305	4.981191727	5.742692964	6.527969957
1.616501667	1.405226221	1.671557856	1.95754404	2.542451093	3.764669895	4.565543189	5.34258127	6.05968142	6.808564083
1.733780166	1.597693907	1.750891351	2.19912907	2.58955777	3.920293891	4.694752251	5.516304579	6.362149191	7.152076266
1.836392087	1.710151268	1.841470005	2.273551356	2.645017203	4.103412648	4.847831182	5.647033985	6.477552002	7.326260215
1.948934432	1.770096678	1.942586468	2.356259124	2.709108669	4.30972472	5.023929392	5.799447727	6.609362898	7.444800671
2.029711736	1.836542482	2.055633401	2.44770054	2.780436903	4.535485669	5.219409893	5.969976277	6.760471647	7.577249575
2.116467182	1.909436439	2.177048363	2.547805824	2.858964506	4.713974918	5.431996228	6.155959069	6.924083575	7.724553867
2.197851948	1.987376898	2.304895154	2.656151522	2.943225601	4.781015039	5.660464283	6.358372619	7.105253687	7.887152029
