0.794241157	0.877405619	1.058016843	1.382239887	2.170915545	3.468899411	4.325111037	5.205592762	6.095240688	6.989857734
1.293766198	1.097986016	1.264972175	1.571771034	2.312110924	3.544821709	4.386447555	5.256221091	6.138050871	7.029000727
1.616505741	1.405720317	1.671764244	1.957770895	2.542011583	3.763935579	4.565225834	5.406610317	6.26743938	7.14225869
1.836050222	1.710022527	1.841246808	2.27320633	2.644665268	4.103419333	4.847634889	5.648173502	6.476199487	7.325716123
2.029768219	1.83649091	2.055454323	2.44790298	2.780601241	4.535477797	5.219723741	5.969732099	6.759171055	7.576939702
2.197181018	1.987659436	2.304914637	2.655317197	2.943322375	4.780987294	5.660702388	6.35898044	7.104571947	7.887788207
2.34157128	2.157544674	2.575622752	2.893166857	3.131882419	4.931715354	5.82219705	6.748022913	7.506532952	8.251271434
2.485137132	2.344939928	2.801530643	3.150564822	3.341485226	5.104464844	5.969522175	6.874638581	7.806966015	8.661471102
2.584881778	2.540251107	2.880417257	3.423546421	3.568386681	5.296900661	6.135138232	7.017944877	7.934768334	8.874186249
2.692823002	2.746465324	2.967840997	3.697474511	3.80987437	5.506572915	6.317008583	7.177974539	8.075922139	9.000040968
2.806577009	2.881280521	3.062736168	3.774057076	4.060314859	5.732899817	6.514100763	7.352470354	8.230743048	9.141393849
