0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1	1	1	1	1	1	1	1	1	1
1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10
770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770
0.025	0.04	0.033333333	0.025	0.025	0.025	0.025	0.025	0.025	0.0125	0.0125	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.0125	0.0125	0.005	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.005	0.00625	0.003125	0.003125	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.005	0.003125	0.003125	0.003125	0.003125	0.00625	0.00625	0.00625	0.00625	0.00625	0.005	0.003125	0.003125	0.003125	0.003125	0.003125	0.00625	0.00625	0.00625	0.00625	0.005	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.00625	0.00625	0.00625	0.0025	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.00625	0.0025	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.0025	0.00125	0.003125	0.003125	0.0015625	0.003125	0.003125	0.003125	0.003125	0.003125	0.0025	0.00125	0.003125	0.003125	0.0015625	0.003125	0.003125	0.003125	0.003125	0.003125
8	5	3.2	2.8	2.8	2.8	2.8	2.8	2.8	2.8	8	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8
800	200	100	100	100	100	100	100	100	200	1600	800	400	400	400	400	400	400	200	200	3200	800	400	400	400	400	400	400	400	400	3200	800	800	800	400	400	400	400	400	400	3200	1600	800	800	800	400	400	400	400	400	3200	1600	800	800	800	800	400	400	400	400	3200	1600	800	800	800	800	800	400	400	400	6400	1600	800	800	800	800	800	800	800	400	6400	1600	800	800	800	800	800	800	800	800	6400	3200	800	800	1600	800	800	800	800	800	6400	3200	800	800	1600	800	800	800	800	800
3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	3.84	3.84	1.92	3.84	3.84	3.84	3.84	3.84
0.249125237	0.362930579	0.514373532	0.839711891	1.974435548	2.744031492	3.547959675	4.366941323	5.1939948	6.027830612	0.486191436	0.522712276	0.681008243	0.891441959	1.994058855	2.761396793	3.563713507	4.382727812	5.209164048	6.038914892	0.559519466	0.589039023	0.755104043	0.953612502	2.019406083	2.779627432	3.578801996	4.393458126	5.221285236	6.052221549	0.627888661	0.68545291	0.790697723	1.027901267	2.060595645	2.809318326	3.601986181	4.414090798	5.237347904	6.067025984	0.712984566	0.788163477	0.820370539	1.050895686	2.110504049	2.850659702	3.633941817	4.439351578	5.2596603	6.084575346	0.809562299	0.825978235	0.856870639	1.079251711	2.127809867	2.888356798	3.674074887	4.473716475	5.287165465	6.109235086	0.913602725	0.86971721	0.898901631	1.112871714	2.149372552	2.903957518	3.701128315	4.513533412	5.321680748	6.139661323	0.94219549	0.918961771	0.946607545	1.151068166	2.174924371	2.922480032	3.717231902	4.532786143	5.36283475	6.176512131	0.974074743	0.972549871	0.998753161	1.193537367	2.203234955	2.94437772	3.733299353	4.547943216	5.374807442	6.208604363	1.008965762	1.025021277	1.054726378	1.239167658	2.225736433	2.967567505	3.752733459	4.562681124	5.387251936	6.219160798	1.046666021	1.034425244	1.114166677	1.289643449	2.236415498	2.994318581	3.773710968	4.579521371	5.401138008	6.232968668
