0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1	1	1	1	1	1	1	1	1	1
1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
0.033333333	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.033333333	0.016666667	0.02	0.04	0.02	0.04	0.04	0.04	0.04	0.04	0.016666667	0.016666667	0.02	0.02	0.02	0.02	0.04	0.04	0.04	0.04	0.01	0.016666667	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.04	0.01	0.008333333	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.008333333	0.008333333	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.00625	0.008333333	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.00625	0.008333333	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.00625	0.008333333	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.00625	0.008333333	0.005	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.005	0.008333333	0.005	0.01	0.01	0.01	0.01	0.01	0.01	0.01
7.1	4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	7.1	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	4	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	4	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.2	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.2	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.2	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.2	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8
6400	1600	800	800	800	800	800	800	800	800	6400	3200	1600	800	1600	800	800	800	800	800	6400	3200	1600	1600	1600	1600	800	800	800	800	6400	3200	3200	1600	3200	1600	1600	1600	1600	800	6400	6400	3200	3200	3200	1600	1600	1600	1600	1600	6400	6400	3200	3200	3200	1600	1600	1600	1600	1600	6400	6400	3200	3200	3200	3200	1600	1600	1600	1600	6400	6400	3200	3200	3200	3200	3200	1600	1600	1600	6400	6400	3200	3200	3200	3200	3200	3200	1600	1600	6400	6400	6400	3200	3200	3200	3200	3200	3200	1600	6400	6400	6400	3200	3200	3200	3200	3200	3200	3200
1.92	2.688	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	1.92	1.92	2.688	3.84	1.92	3.84	3.84	3.84	3.84	3.84	1.92	1.92	2.688	2.688	1.92	2.688	3.84	3.84	3.84	3.84	1.92	1.92	1.92	2.688	1.92	2.688	2.688	2.688	2.688	3.84	1.92	1.92	1.92	1.92	1.92	2.688	2.688	2.688	2.688	2.688	1.92	1.92	1.92	1.92	1.92	2.688	2.688	2.688	2.688	2.688	1.92	1.92	1.92	1.92	1.92	1.92	2.688	2.688	2.688	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.688	2.688	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.688	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92
0.794177693	0.714526939	0.750236467	0.998018755	2.079455043	2.852454005	3.663343458	4.489656974	5.325621539	6.166826276	1.164276819	1.061464951	1.210859409	1.445953556	2.270884659	3.083085201	3.843991119	4.638819298	5.451568422	6.276521203	1.547074921	1.288651607	1.532646566	1.797518635	2.479223141	3.67975093	4.344795555	5.06148303	5.814867101	6.59352169	1.738792139	1.597764966	1.752508623	2.16642582	2.611204145	3.906189165	4.688014457	5.515507045	6.367955303	7.094661469	1.903085732	1.748919635	1.898692198	2.33091869	2.699831489	4.19976936	4.936027103	5.728277366	6.551847319	7.398918928	2.057807368	1.860848926	2.072314057	2.472182226	2.809241014	4.551526869	5.238275203	5.991265688	6.782610599	7.605559192	2.182219627	1.987532999	2.268381519	2.635312641	2.936602431	4.784394276	5.585396858	6.297391551	7.054043856	7.846361707	2.279294855	2.128808031	2.478345598	2.817089474	3.080090221	4.899108204	5.804631729	6.640926039	7.361700648	8.124079661	2.386612719	2.279947653	2.701126674	3.014366828	3.238611555	5.028091251	5.914164949	6.835056347	7.703100559	8.433932001	2.503169892	2.440048653	2.928529382	3.222893059	3.41024037	5.17077268	6.036024439	6.940271214	7.874680261	8.772328788	2.599233211	2.608150221	2.989423142	3.440358153	3.591836864	5.324625563	6.168340938	7.057280568	7.976664365	8.920985693
