0.501285148	0.492020346	0.599670974	0.862554738	1.984422205	2.75390187	3.558941663	4.377781166	5.206716782	6.039910912
0.812431325	0.832035327	0.862159685	1.078582683	2.123497809	2.881148372	3.680331421	4.484500318	5.297815712	6.119129145
1.067201218	1.042415724	1.149018362	1.315045724	2.238683456	3.002192159	3.775434273	4.578252316	5.397746276	6.225079529
1.28403374	1.101276168	1.264842555	1.571784059	2.312136892	3.192906127	3.930122678	4.707299216	5.506414719	6.320529333
1.451963192	1.178221599	1.398269804	1.680475724	2.399774491	3.443065932	4.135845017	4.879847327	5.656530764	6.449838238
1.550917937	1.270143377	1.554814544	1.80992709	2.495886209	3.676443007	4.386849502	5.09434289	5.840016966	6.613704598
1.623866156	1.374448121	1.671505216	1.958172649	2.542198586	3.763731745	4.564748169	5.343088382	6.059807187	6.808576378
1.701735913	1.488116213	1.72317472	2.12031541	2.572741938	3.865018369	4.648883473	5.477176406	6.309064215	7.030875389
1.766307266	1.609762712	1.779795826	2.223160829	2.607241214	3.978012202	4.74352651	5.557535765	6.398641261	7.256011512
1.836572274	1.737403438	1.841358781	2.273443786	2.645417349	4.102837494	4.848763142	5.648346868	6.476505971	7.325142945
1.911461012	1.826546279	1.907886279	2.327614087	2.68707084	4.238276976	4.963760545	5.747135303	6.562508128	7.403104689
