0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1	1	1	1	1	1	1	1	1	1
1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
0.04	0.04	0.04	0.04	0.025	0.025	0.025	0.025	0.025	0.025	0.033333333	0.04	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.02	0.02	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.016666667	0.02	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.0125	0.02	0.0125	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.025	0.025	0.025	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.025	0.025	0.025	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.025	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.025
5	3.5	3.5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	4.5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.5	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.2	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.5	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8
6400	3200	3200	3200	3200	3200	3200	3200	3200	3200	6400	3200	3200	3200	3200	3200	3200	3200	3200	3200	6400	6400	3200	3200	3200	3200	3200	3200	3200	3200	6400	6400	3200	3200	3200	3200	3200	3200	3200	3200	6400	6400	6400	3200	3200	3200	3200	3200	3200	3200	6400	6400	6400	6400	3200	3200	3200	3200	3200	3200	6400	6400	6400	6400	3200	3200	3200	3200	3200	3200	6400	6400	6400	6400	6400	3200	3200	3200	3200	3200	6400	6400	6400	6400	6400	6400	3200	3200	3200	3200	6400	6400	6400	6400	6400	6400	6400	3200	3200	3200	6400	6400	6400	6400	6400	6400	6400	6400	3200	3200
1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	2.688	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92	1.92
1.250491741	0.990735782	1.545667802	1.988703192	2.50736925	4.468444561	5.451488455	6.444061002	7.447334473	8.454435918	1.649874415	1.417954566	1.701717071	2.177040669	2.591892056	4.527922593	5.500294587	6.485589776	7.481927307	8.48510241	2.056306598	1.925988257	2.080794126	2.4849305	2.823987393	4.703050156	5.644444305	6.60856889	7.58784153	8.578734939	2.365760985	2.234764336	2.595621836	2.924597613	3.172011577	4.977669499	5.875890485	6.807657867	7.762051358	8.734108217	2.606471448	2.6064491	3.045793759	3.449136995	3.603292559	5.338510677	6.184865415	7.076387283	7.998242545	8.944337374	2.829255793	2.964802773	3.217314288	3.995404794	4.092372577	5.77242004	6.56178346	7.406771014	8.294572544	9.209849724	3.077711201	3.201663871	3.416526726	4.156827523	4.619766987	6.26019554	6.995150974	7.79405784	8.639957599	9.522617261	3.347257862	3.462010709	3.637863822	4.339130626	4.832341507	6.792511683	7.475057215	8.227421401	9.030771626	9.878452194	3.556641559	3.740638107	3.878065404	4.539059557	4.991174574	7.10654738	7.993417024	8.698432962	9.46654008	10.27595827	3.634729988	4.032033755	4.132224944	4.758705439	5.166343271	7.262718909	8.391453834	9.206324515	9.932446789	10.71120017	3.747820566	4.3351731	4.402395563	4.990052015	5.353732029	7.43373392	8.540299029	9.690833765	10.43053231	11.17344583
