0.359983983	0.443212976	0.603637419	0.842440486	1.975872646	2.745140502	3.549161386	4.368491198	5.19671917	6.029531374
0.652504804	0.710020491	0.801608128	1.039798116	2.071086196	2.817797549	3.607632481	4.419344831	5.241285872	6.071028069
0.916452346	0.893390415	0.922295286	1.134550143	2.166415977	2.918416453	3.716465967	4.533300196	5.338003739	6.154502344
1.032783987	1.029101581	1.094071238	1.27555384	2.235025615	2.990313677	3.772322926	4.582167101	5.405237092	6.236419007
1.176467719	1.066525978	1.217018893	1.450542851	2.27341909	3.089108757	3.852178424	4.645952042	5.460765877	6.284821315
1.338331892	1.112841891	1.283215676	1.597532338	2.318845061	3.211194312	3.94940296	4.727405107	5.529542976	6.346768244
1.419421371	1.166205371	1.359540864	1.659310912	2.369564561	3.353643569	4.067215571	4.826080369	5.61358483	6.41870687
1.485536537	1.226670989	1.444947326	1.728786257	2.424184712	3.516563735	4.200938471	4.940219077	5.711569576	6.504043619
1.558439908	1.293050129	1.53801987	1.805447659	2.480791512	3.690560253	4.350197997	5.06737689	5.822537775	6.604087513
1.609496425	1.364318849	1.637491353	1.889705526	2.540247519	3.739000004	4.514065761	5.207843276	5.94676219	6.712898186
1.658382609	1.439957466	1.701350301	1.979172424	2.591768395	3.792730658	4.598077147	5.362158601	6.080873073	6.831647862
